Cell_Area_(cm2),Batch_ID,Sample_ID,Efficiency_(percent),Rsh_(ohm-cm2),Rs_(ohm-cm2),n_at_1_sun,n_at_ 1/10_suns,Jo2_(A/cm2),Isc_(A),Voc_(V),FF_(percent)
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_57,21.087846,19603.492131,1.115495,0.997545,1.079487,4.015017e-09,10.118519,0.664038,77.175726
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_58,21.286805,35737.417064,0.962051,0.99618,1.077413,4.247096e-09,10.121671,0.662751,78.030919
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_59,21.179554,15015.566954,0.952041,1.002648,1.127812,6.843997e-09,10.110919,0.662469,77.753308
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_60,21.146154,12191.636053,0.99799,0.998492,1.08566,4.302501e-09,10.105625,0.661873,77.74138
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_61,20.767161,19483.907325,1.264149,0.998364,1.103867,5.607161e-09,10.118396,0.662612,76.16663
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_62,21.167702,19249.889484,1.089076,0.992325,1.086107,4.365105e-09,10.116334,0.66548,77.316846
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_63,21.207214,10155.150202,1.044569,1.002365,1.155629,7.62139e-09,10.135652,0.666916,77.147098
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_64,20.926551,10501.109852,1.285993,1.001305,1.098193,4.178757e-09,10.119875,0.667329,76.19761
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_65,20.995496,31734.931105,1.250534,0.992237,1.084981,4.355437e-09,10.129744,0.666745,76.44099
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_66,20.548093,42443.923034,1.544198,0.993955,1.102258,5.25784e-09,10.142532,0.666794,74.712266
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_67,21.284965,8829.735278,1.025496,0.992992,1.10407,4.823884e-09,10.128499,0.666171,77.571201
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_68,21.27351,32772.601834,1.065799,0.996162,1.097558,4.949042e-09,10.136647,0.667014,77.369218
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_69,21.447582,21136.112107,1.075347,0.992119,1.102731,4.818155e-09,10.173769,0.669872,77.386155
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_70,21.158298,6433.893074,1.164036,0.995807,1.128463,5.406109e-09,10.130793,0.669152,76.748664
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_71,20.752614,13750.398319,1.420419,0.994411,1.073865,3.353473e-09,10.117289,0.666939,75.627679
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_72,21.409827,19758.937992,0.848916,1.009175,1.103264,5.495575e-09,10.122335,0.663292,78.412627
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_73,20.920247,7680.800667,1.100826,1.013224,1.120167,5.722486e-09,10.096821,0.662452,76.91061
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_74,20.812491,23377.825387,1.188883,1.013048,1.112127,6.277835e-09,10.11227,0.662109,76.437155
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_75,20.610403,6266.206961,1.046337,1.000574,1.123402,6.265275e-09,9.999965,0.656482,77.201177
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_76,20.754797,21236.438012,1.345876,0.989211,1.095191,4.807328e-09,10.129692,0.664315,75.841445
245.9,210BS_790Z6_742PT_CFAL_FA,PV227_28UM_77,20.042981,21201.195424,1.736305,1.013991,1.12486,6.275976e-09,10.078815,0.665647,73.462821
245.9,cal,V7-11,,,,,,,9.639802,,
245.9,cal,V7-11,17.350418,9891.712969,1.961928,1.216116,1.901996,5.920384e-08,9.642775,0.644842,68.614085
245.9,cal,V7-11,17.381452,9889.622587,1.948843,1.210669,1.893221,5.968091e-08,9.644426,0.644962,68.712209
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R_17,21.972397,20098.328172,0.821703,0.985839,1.081994,3.512319e-09,10.174793,0.672141,79.004139
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_71_REMEAS,21.803886,40443.43574,0.920454,0.977331,1.066861,2.924012e-09,10.173041,0.67101,78.543914
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_40UM_08,21.458409,6445.692646,1.048178,0.970457,1.077425,2.772093e-09,10.203467,0.665961,77.653278
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_40UM_08,21.163297,9286.993079,1.244432,0.968384,1.070058,2.730064e-09,10.202973,0.665965,76.588486
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_40UM_08,21.181686,9082.183572,1.235236,0.969666,1.070942,2.711153e-09,10.202303,0.666088,76.645984
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_27,21.624043,27127.985539,0.896094,0.987524,1.114747,5.39482e-09,10.145721,0.669223,78.314399
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_31,21.539646,40484.702499,0.883908,0.990611,1.089342,4.429469e-09,10.102348,0.667761,78.515241
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_36,21.911615,37526.939541,0.731965,0.993637,1.089482,4.173439e-09,10.138292,0.669424,79.390182
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_37,21.778207,52692.36944,0.849311,0.993587,1.096227,4.762827e-09,10.164956,0.669703,78.667067
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_45,21.996786,35296.268312,0.678073,0.996172,1.090562,4.144553e-09,10.136148,0.66975,79.676881
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_46,22.001503,47282.573649,0.734537,0.997493,1.104759,5.043939e-09,10.184973,0.670468,79.22692
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_49,21.438962,43178.181924,0.984867,0.997536,1.095253,4.767297e-09,10.167763,0.668901,77.513079
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R2_49,21.738307,34561.005531,0.843429,0.989706,1.106844,5.013815e-09,10.156507,0.669321,78.633133
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_51,21.938043,48620.946365,0.711015,0.996365,1.071653,3.517531e-09,10.12431,0.669378,79.601199
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_54,21.908961,38917.641582,0.923479,0.967805,1.092926,3.762667e-09,10.20034,0.673296,78.443994
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_55,21.955856,30495.122739,0.612255,1.001809,1.111199,5.673107e-09,10.114831,0.668358,79.862176
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_56,21.659612,32896.357996,0.942756,0.981288,1.106642,4.962871e-09,10.160867,0.670725,78.150941
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_57,21.739929,42994.293103,0.781042,1.006989,1.106575,4.871231e-09,10.126314,0.669217,78.885649
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_59,21.97961,28434.273158,0.766221,0.988893,1.073323,3.199547e-09,10.156611,0.670802,79.329587
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_60,22.033857,34514.276651,0.934025,0.979481,1.114734,4.851698e-09,10.267584,0.674908,78.187313
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_61,22.048505,43066.086594,0.685098,0.992974,1.070597,3.206698e-09,10.126812,0.67098,79.791238
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_62,22.17688,35707.396404,0.606095,0.99895,1.073605,3.259037e-09,10.136237,0.670912,80.189378
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_63,22.053515,33389.281412,0.802489,0.979606,1.079277,3.366012e-09,10.199401,0.672001,79.120973
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_64,21.822349,55451.002537,0.962003,0.96407,1.081675,3.384211e-09,10.182845,0.672938,78.309693
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_65,21.618518,6561.196295,0.997658,0.971777,1.092203,3.421655e-09,10.175738,0.670156,77.954748
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_65,21.642711,6558.370407,0.973678,0.973925,1.093775,3.453992e-09,10.16919,0.670249,78.081355
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_66,21.709803,19776.938777,0.95208,0.978247,1.083503,3.287877e-09,10.161781,0.67118,78.271891
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_67,22.005945,25400.087486,0.640125,0.992856,1.094816,4.102285e-09,10.101258,0.670537,79.89149
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_68,21.984835,55633.971837,0.780207,0.983967,1.088105,3.942387e-09,10.160734,0.671669,79.213943
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_69,21.262594,28362.771233,0.644241,1.00228,1.072527,4.042099e-09,9.942433,0.659234,79.770518
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_70,21.812029,38734.722032,0.994915,0.968184,1.086318,3.478485e-09,10.185537,0.674173,78.108711
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_74,21.95959,51114.798109,0.790487,0.986792,1.095067,4.289325e-09,10.177583,0.671131,79.055286
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_75,21.78042,25153.346367,0.742703,1.00903,1.113233,5.184347e-09,10.112225,0.66993,79.058506
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_73_REMEAS,21.92906,38651.460475,0.784137,0.995085,1.114452,4.919499e-09,10.159625,0.6721,78.970873
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_28UM_R1_76,21.999632,40150.036595,0.760921,0.988868,1.088682,4.020865e-09,10.167185,0.67127,79.263992
245.9,cal,V7-11,,,,,,,9.640571,,
245.9,cal,V7-11,17.623617,9884.347551,1.778285,1.219728,1.90111,6.081581000000002e-08,9.64168,0.64457,69.731749
245.9,test,PV22A_40UM_T,21.780987,31733.388065,0.932202,0.967321,1.057892,2.513623e-09,10.218397,0.667725,78.497529
245.9,cal.,v7-11,,,,,,,9.636142,,
245.9,cal.,v7-11,17.934285,9882.753579,1.539762,1.217814,1.887357,6.112363000000002e-08,9.636497,0.644572,70.998945
245.9,210BS_760Z6_708PT_CFAL_FA,PV22A_40UM_13,21.711566,29856.763244,0.879512,0.980657,1.065889,3.053959e-09,10.189067,0.666167,78.656035
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_40UM_09,21.807646,22914.358996,0.91241,0.965875,1.059694,2.488427e-09,10.217649,0.667744,78.597077
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_40UM_10,21.917148,27538.156881,0.798489,0.970895,1.057756,2.650159e-09,10.200613,0.666952,79.217648
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_40UM_11,21.654809,26060.240812,0.956001,0.975959,1.060472,2.700677e-09,10.194169,0.667144,78.296392
245.9,210BS_745Z6_718PT_CFAL_FA,PV22A_40UM_12,21.746138,8559.169708,0.949416,0.969286,1.074883,2.568416e-09,10.220163,0.668536,78.263287
245.9,calibration,V7-11,,,,,,,9.641408,,
245.9,calibration,V7-11,16.247931,9809.43581,2.655836,1.221599,2.122359,7.170043e-08,9.641399,0.642805,64.466978
245.9,Bifacial,F,-0.000188,169763.078831,61189.925466,-1.007778,-1.07999,4.133587e-07,0.000145,-0.656189,48.461364
245.9,Bifacial,F,21.133633,162484.951161,0.492086,1.021439,1.08161,4.192754e-09,9.84317,0.656483,80.421928
245.9,Bifacial,B,18.691328,133188.367515,0.595279,1.010782,1.083095,4.227042e-09,8.780557,0.653028,80.157586
245.9,Bifacial,B,18.80527,133321.092341,0.504617,1.009436,1.083853,4.196933e-09,8.784,0.653047,80.612316
245.9,cal,v7-19,,,,,,,9.529469,,
245.9,cal,v7-19,18.305714,10431.767806,1.469446,1.142099,1.396226,3.027844e-08,9.53049,0.646025,73.110629
265.7,BS312_Z6715_PT573,V13_33_610_SP3_LS_67um,17.792586,5423.195372,0.960128,1.171387,3.42819,8.907675e-08,10.074594,0.654472,71.698872
265.7,BS312_Z6720_PT577,V13_34_610_SP3_LS_67um,18.2347,4155.467765,1.470311,1.060924,1.737663,3.342206e-08,10.056286,0.661462,72.836275
245.9,cal,V7-19,,,,,,,9.531847,,
245.9,cal,V7-19,18.336522,10547.683609,1.456204,1.137694,1.386674,2.958181e-08,9.529821,0.646021,73.239235
245.9,BS312_Z6715_PT577,V13_29_603_SP4_NLS_67UM,16.840537,15969.427321,2.389744,1.012465,1.380801,1.718003e-08,9.074328,0.662842,68.847791
265.7,BS312_Z6715_PT577,V13_08_610_SP3_NLS_67UM,16.932729,6139.581418,1.83838,1.111512,2.75536,7.460936e-08,10.083921,0.652302,68.397554
265.7,BS312_Z6715_PT577,V13_29_603_SP4_NLS_67UM,15.540022,17267.971927,2.614075,1.018164,1.392157,1.606693e-08,9.08136,0.66273,68.604989
265.7,BS312_Z6715_PT577,V13_63_603_SP4_LS_67UM,18.181148,5587.451164,1.603614,1.008985,1.346511,1.361733e-08,9.898309,0.666113,73.266273
265.7,BS312_Z6715_PT577,V13_91_610_SP3_LS_50UM,17.879208,4510.553296,2.083768,0.99966,1.159402,6.921625e-09,10.135967,0.662975,70.693152
265.7,BS312_Z6715_PT577,V13_100_603_SP4_LS_50UM,18.484638,9773.073022,1.968772,0.969648,1.186914,7.323308e-09,10.354334,0.670994,70.690627
265.7,BS312_Z6715_PT577,V13_35_610_SP3_LS_67UM,18.800175,5055.508804,1.470246,1.004643,1.162896,6.557921e-09,10.031618,0.666364,74.725842
265.7,BS325_Z6725_PT578,V13_89_610_SP3_LS_50UM,18.832638,6252.323774,1.76143,1.008513,1.128714,4.964559e-09,10.312984,0.668692,72.55916
265.7,BS325_Z6725_PT578,V13_27_603_SP4_NLS_67UM,17.882218,14969.319491,1.881679,1.027345,1.395154,1.659417e-08,9.986141,0.665618,71.480949
265.7,BS325_Z6725_PT578,V13_09_610_SP3_NLS_67UM,19.054621,12864.762252,1.409911,1.009559,1.129911,5.962127e-09,10.139588,0.663464,75.25825
265.7,BS325_Z6725_PT578,V13_62_603_SP4_LS_67UM,18.60722,11760.870065,1.185206,1.065157,1.717901,2.777873e-08,10.042925,0.6616,74.407595
265.7,BS325_Z6725_PT578,V13_36_610_SP3_LS_67UM,19.279274,7961.105573,1.32055,1.016011,1.140564,5.902154e-09,10.145053,0.665357,75.887962
265.7,BS325_Z6725_PT578,V13_101_603_SP4_LS_50UM,17.927875,3290.916319,2.239994,1.015549,1.336324,1.282212e-08,10.292033,0.668541,69.22947
265.7,BS337_Z6740_PT576,V13_26_603_SP4_NLS_67UM,18.14082,10978.706996,1.759951,1.006468,1.228314,9.547801e-09,9.945275,0.663946,72.995958
265.7,BS337_Z6740_PT576,V13_61_603_SP4_LS_67UM,17.28819,2046.50044,1.333049,1.163081,4.575682,6.127944e-08,10.055346,0.65704,69.526832
265.7,BS337_Z6740_PT576,V13_102_603_SP4_LS_50UM,17.452437,5517.368868,2.476955,0.98851,1.217441,8.718776e-09,10.222727,0.666803,68.027275
265.7,BS337_Z6740_PT576,V13_88_610_SP3_LS_50UM,18.948388,10577.669877,1.511862,0.999756,1.262623,1.27215e-08,10.290457,0.663258,73.764395
265.7,BS337_Z6740_PT576,V13_37_610_SP3_LS_67UM,19.000892,7931.544645,1.408599,1.011214,1.182474,8.519361e-09,10.140702,0.661856,75.2201
245.9,cal,V7-19,,,,,,,9.531476,,
245.9,cal,V7-19,18.230786,10548.29829,1.533876,1.139711,1.390467,2.955907e-08,9.529364,0.645928,72.830922
245.9,BS210_Z6775_PT745,PV227_WG_01_TB,19.748052,9519.522182,1.255139,1.010767,1.097846,4.767776e-09,9.764223,0.656393,75.767151
245.9,BS210_Z6775_PT745,PV227_WG_02_TB,20.140751,6193.337853,1.01949,1.001367,1.099476,4.374636e-09,9.751976,0.656457,77.363405
245.9,BS210_Z6775_PT745,PV227_WG_03_TB,20.281077,5982.9235,0.921962,1.010912,1.092083,3.911246e-09,9.726406,0.657168,78.022616
245.9,BS210_Z6775_PT745,PV227_WG_01_TF,20.053265,8698.983734,1.110971,1.015535,1.099202,4.835458e-09,9.791386,0.65678,76.679551
245.9,BS210_Z6775_PT745,PV227_WG_04_TB,20.325762,3570.601042,0.804231,1.017028,1.104742,4.173655e-09,9.709474,0.655084,78.580164
245.9,BS210_Z6775_PT745,PV227_WG_05_TB,20.391619,4198.757125,0.961602,1.01548,1.131687,6.174409e-09,9.887888,0.655999,77.304223
245.9,BS210_Z6775_PT745,PV227_WG_06_TB,20.377296,10889.740414,0.924281,1.015427,1.081913,4.132945e-09,9.761459,0.658114,77.998992
245.9,BS210_Z6775_PT745,PV227_WG_07_TB,20.698901,5931.668059,0.841079,1.019346,1.094796,3.991648e-09,9.809044,0.661349,78.459981
245.9,BS210_Z6775_PT745,PV227_WG_08_TB,20.456448,11000.971365,0.918927,1.010334,1.088144,4.262325e-09,9.784333,0.658781,78.039818
245.9,BS210_Z6775_PT745,PV227_WG_09_TB,20.212022,5096.563111,0.916059,1.01599,1.111407,5.142469e-09,9.719117,0.656392,77.90735
245.9,BS210_Z6775_PT745,PV227_WG_10_TB,20.322773,8581.020342,0.87818,1.014945,1.080424,3.47704e-09,9.718976,0.656712,78.297162
245.9,BS210_Z6775_PT745,PV227_WG_11_TB,20.327684,6374.751758,0.922206,1.00449,1.094213,4.412863e-09,9.755919,0.657043,77.980239
245.9,BS210_Z6775_PT745,PV227_WG_12_TB,19.984886,5109.589096,1.033854,1.01184,1.10881,4.940541e-09,9.704246,0.65533,77.274939
245.9,BS210_Z6775_PT745,PV227_WG_13_TB,20.292007,23480.477811,0.942817,0.995669,1.071156,3.853219e-09,9.72819,0.657306,78.033985
245.9,BS210_Z6775_PT745,PV227_WG_14_TB,20.46808,10126.317116,0.933819,1.019742,1.089594,4.209252e-09,9.771707,0.660809,77.945125
245.9,BS210_Z6775_PT745,PV227_WG_15_TB,20.572369,17527.659777,0.842164,1.012797,1.078721,3.928918e-09,9.757871,0.660023,78.546846
245.9,BS210_Z6775_PT745,PV227_WG_16_TB,20.331304,11586.683388,0.917461,1.007974,1.101457,5.296788e-09,9.764667,0.657237,77.901229
245.9,BS210_Z6775_PT745,PV227_WG_17_TB,20.187386,14493.049668,0.8786,1.016323,1.092817,4.956369e-09,9.696504,0.654823,78.18066
245.9,BS210_Z6775_PT745,PV227_WG_18_TB,20.369036,23383.941154,0.971479,1.004609,1.082231,4.533933e-09,9.794292,0.658129,77.704273
245.9,BS210_Z6775_PT745,PV227_WG_19_TB,20.279029,19602.29567,0.964523,1.000435,1.076994,3.993656e-09,9.763816,0.656642,77.778165
245.9,BS210_Z6775_PT745,PV227_WG_20_TB,20.390776,9152.286845,0.899913,1.00101,1.097078,4.74491e-09,9.778067,0.657038,78.045648
245.9,BS210_Z6775_PT745,PV227_WG_20_TB_retest,20.18381,9138.431839,1.041526,1.001122,1.096785,4.743392e-09,9.776107,0.656925,77.282273
245.9,BS210_Z6775_PT745,PV227_WG_20_TB_retest2,20.298412,9178.753264,0.965367,1.001984,1.097676,4.714675e-09,9.784176,0.657078,77.638898
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_22,21.651421,3893.946773,1.017469,0.954872,1.096122,2.665706e-09,10.235463,0.668265,77.837469
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_23,21.689355,3449.232396,0.930472,0.958785,1.124881,3.735444e-09,10.224057,0.667715,78.125183
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_24,21.591794,4801.848889,1.104828,0.939948,1.086484,2.33032e-09,10.24795,0.668707,77.477334
245.9,cal,v7-11,,,,,,,9.641392,,
245.9,cal,v7-11,17.75557,9670.951032,1.673592,1.220384,1.898429,6.076748e-08,9.63844,0.644524,70.282545
245.9,210BS_760Z6_725PT_CFAL_FA,PV22A_40UM_14,21.72262,11328.911442,0.828938,0.979511,1.068273,3.050911e-09,10.19054,0.664435,78.889887
245.9,210BS_760Z6_725PT_CFAL_FA,PV22A_40UM_15,21.807659,23936.422049,0.839112,0.973498,1.058178,2.527556e-09,10.199404,0.665797,78.96795
245.9,210BS_760Z6_725PT_CFAL_FA,PV22A_40UM_16,21.876601,30457.727405,0.747209,0.981592,1.06382,3.034284e-09,10.186561,0.665149,79.39476
245.9,210BS_785Z6_748PT_CFAL_FA,PV22A_40UM_17,21.053423,11615.41417,1.192218,0.962027,1.063537,2.574544e-09,10.157903,0.662824,76.891653
245.9,210BS_785Z6_748PT_CFAL_FA,PV22A_40UM_18,21.02559,43013.942877,1.195533,0.973235,1.074851,3.970359e-09,10.162374,0.662987,76.737255
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_19,22.177193,22026.649746,0.659826,0.978541,1.055842,2.485358e-09,10.204776,0.668049,79.993217
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_20,21.910315,11199.842435,0.717356,0.987151,1.070202,2.827934e-09,10.173125,0.665967,79.524338
245.9,cal,v7-11,,,,,,,9.64023,,
245.9,cal,v7-11,17.856369,9671.560626,1.583425,1.217999,1.897478,6.063189e-08,9.641568,0.644585,70.651933
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_21,21.736589,3556.551006,1.03234,0.954108,1.096913,2.444059e-09,10.269417,0.669284,77.766727
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_25,22.021609,2361.480584,0.851495,0.971055,1.156693,3.867407e-09,10.273549,0.672191,78.414087
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_26,22.040867,16722.201129,0.960387,0.952677,1.069007,2.576004e-09,10.288405,0.672184,78.370169
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_27,21.871838,4504.718363,0.809594,0.996852,1.15337,5.262374e-09,10.234042,0.669811,78.459277
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_28,22.025091,12790.938119,0.780998,0.972609,1.080556,3.235076e-09,10.210149,0.669571,79.222355
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_29,21.969292,8251.10953,0.785082,0.968672,1.099353,3.913191e-09,10.226617,0.66829,79.045622
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_30,21.845921,13593.050593,0.738367,0.986155,1.099602,4.44438e-09,10.163029,0.667135,79.230421
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_31,21.887834,4026.835776,0.878537,0.97637,1.132084,4.441709e-09,10.240104,0.670928,78.339496
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_32,21.966337,2757.564825,0.826873,0.97409,1.122495,2.798132e-09,10.214338,0.671421,78.760996
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_33,21.998063,3475.882032,0.734843,0.990094,1.135289,4.389599e-09,10.216351,0.669606,79.072913
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_34,22.234682,4275.656992,0.84889,0.966032,1.111735,3.276313e-09,10.297748,0.674365,78.732129
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_35,22.092054,15017.627806,0.910107,0.957771,1.07089,2.479659e-09,10.272658,0.672497,78.636041
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_36,21.355716,1874.787063,1.261719,0.947416,1.144037,2.562488e-09,10.27162,0.67045,76.254768
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_37,22.112837,5117.538021,0.863652,0.955744,1.09112,2.429202e-09,10.253223,0.672807,78.822837
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_38,21.620446,2477.177086,0.961264,0.952372,1.163606,4.470792e-09,10.238349,0.667859,77.751436
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_39,21.717371,3080.2531,1.079693,0.965104,1.11432,3.206605e-09,10.26915,0.671846,77.403639
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_40,21.806006,5698.402238,1.042816,0.962913,1.114143,4.081812e-09,10.273874,0.672409,77.618825
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_41,21.71856,2699.180891,0.943736,0.93581,1.134367,3.790213e-09,10.222711,0.668731,78.121759
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_42,21.750301,7776.484359,0.944773,0.972173,1.083974,3.228817e-09,10.232308,0.66816,78.229355
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_43,21.791118,14135.144652,0.806609,0.991132,1.098579,4.472988e-09,10.194637,0.666999,78.802714
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_44,21.911523,5094.956982,0.974224,0.953523,1.077249,2.028576e-09,10.257005,0.671302,78.251529
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_45,21.597765,2027.171657,0.72468,1.005673,1.227388,6.880858e-09,10.140297,0.66735,78.480671
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_46,21.928837,7177.812827,0.786036,0.970993,1.084366,2.80937e-09,10.187245,0.668601,79.168079
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_47,21.627383,4742.722987,0.682241,1.002867,1.21418,8.805233e-09,10.104096,0.667947,78.799472
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_48,21.982484,4727.558674,0.727348,0.979848,1.092421,2.781919e-09,10.177521,0.668756,79.419168
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_49,21.623775,2196.760437,0.681771,1.005786,1.203619,6.229766e-09,10.132206,0.665455,78.86196
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_50,21.767066,11168.037491,0.852122,0.984559,1.102854,4.481472e-09,10.16782,0.669372,78.643498
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_51,21.750063,4857.601854,0.765071,1.002477,1.130388,4.642641e-09,10.177845,0.666995,78.78448
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_52,21.858339,3224.731008,0.63162,0.999825,1.117739,3.349562e-09,10.105214,0.66731,79.708123
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_53,21.809766,6533.498798,0.746903,0.980562,1.076716,2.619669e-09,10.146222,0.665979,79.367817
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_54,21.396157,2748.454181,0.994375,0.975861,1.147071,4.124768e-09,10.18201,0.666204,77.562826
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_55,21.613269,3683.991419,0.745741,0.998166,1.202144,7.780147e-09,10.134711,0.667614,78.549304
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_56,21.497332,2187.317502,0.908742,0.976922,1.172129,4.492169e-09,10.189905,0.666493,77.835472
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_57,21.90244,3292.653251,0.641059,0.99526,1.143707,4.835919e-09,10.177284,0.666103,79.447019
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_58,21.833412,3169.433703,0.647412,0.995768,1.154478,5.254107e-09,10.155992,0.666172,79.354517
245.9,210BS_760Z6_733PT_CFAL_FA,PV22A_40UM_59,21.528826,4559.674741,0.92245,0.974767,1.114992,4.2939e-09,10.179176,0.665551,78.142034
